Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1659040917.7146838,144,0,0,,0.29467132809798524,0.10327330113260261,0.3846042568866152,0.9268296656803052,-0.375068188884349,-0.013283494928619436,0.011583318388529332
1659040917.7584143,145,0,0,,0.29482039843003394,0.10283518443597171,0.3846042568866152,0.9263198823630028,-0.3763231510705154,-0.013375126540681034,0.011552813409966516
1659040917.774907,146,0,0,,0.29501090493040205,0.10209794968903278,0.3846042568866152,0.9257932297096516,-0.37762370999974754,-0.013374745977221507,0.011328973451563557
1659040917.8186908,147,0,0,,0.2952082203387553,0.10102885238324764,0.3846042568866152,0.9251494887415563,-0.37919104945588483,-0.013616780809027281,0.01127629258753834
1659040917.8623517,148,0,0,,0.2953958604693114,0.09976878295249994,0.3846042568866152,0.924392268078964,-0.38100366087531506,-0.014232872990661581,0.011513923811216797
1659040917.906493,149,0,0,,0.2956906580414236,0.09844062074028441,0.3846042568866152,0.9236015151267265,-0.38290104221565796,-0.014648095778579015,0.011509405534146089
1659040917.9504292,150,0,0,,0.2964069393935508,0.09562024252397809,0.3846042568866152,0.9223869243409241,-0.38579615430633507,-0.01515133487837433,0.01158128570842676
1659040917.9944527,151,0,0,,0.29678010989719406,0.09444910292605066,0.3846042568866152,0.9220717845056493,-0.386549764619262,-0.015126234727157824,0.011580186280342509
1659040918.0130258,152,0,0,,0.2971178271145251,0.09338933616920186,0.3846042568866152,0.9218461446589227,-0.38708815507062455,-0.015138195706033409,0.011544730928363554
1659040918.054302,153,0,0,,0.2974010345995136,0.09246154198523203,0.3846042568866152,0.9216346226109852,-0.38759082752610663,-0.015169375547130791,0.011526615628760662
1659040918.098528,154,0,0,,0.29765592306101407,0.09163305130847388,0.3846042568866152,0.9214769559093714,-0.3879649553458578,-0.015198942481973341,0.011506750157051146
1659040918.1424742,155,0,0,,0.2978473016730906,0.09093481689575517,0.3846042568866152,0.921500980786617,-0.3879046880808908,-0.015275321798661066,0.011513466811233013
1659040918.1863523,156,0,0,,0.2980575625681892,0.0896348016920972,0.3846042568866152,0.9217388156629824,-0.3873103263866139,-0.01577521944419766,0.011807168403731081
1659040918.2304611,157,0,0,,0.29817322748586483,0.08891809978171132,0.3846042568866152,0.9215540996407996,-0.3877334531932519,-0.01604192398270962,0.011977787134830968
1659040918.250812,158,0,0,,0.29837300161199,0.08803451259031933,0.3846042568866152,0.9210841419195065,-0.38883901802548476,-0.016215531947005295,0.012053136043733299
1659040918.2943177,159,0,0,,0.29848470844899594,0.08698828761113507,0.3846042568866152,0.9205575094985183,-0.390050246499425,-0.0167459015903021,0.012419810453486169
1659040918.3386328,160,0,0,,0.2985607683260359,0.08588107508699283,0.3846042568866152,0.9202727521797957,-0.39067393878663703,-0.01738318634320645,0.013029197264185124
1659040918.3824873,161,0,0,,0.2986926082132786,0.08465551439259197,0.3846042568866152,0.9202375668857544,-0.39070624821185496,-0.01796449850943903,0.013737717930287831
1659040918.4264646,162,0,0,,0.2991748477347452,0.08204850347189903,0.3846042568866152,0.9207550088609047,-0.3894252153455467,-0.018837172806455683,0.014261003866425257
1659040918.470422,163,0,0,,0.2995124496372158,0.08064326906197693,0.3846042568866152,0.9207749249798677,-0.38937102404741397,-0.018999705383319285,0.014239183815592076
1659040918.4891574,164,0,0,,0.2998663190291051,0.07922801173508914,0.3846042568866152,0.9204472571278256,-0.39013871986372545,-0.019135630855850162,0.014228623993927008
1659040918.5303862,165,0,0,,0.3001887084723499,0.07795383476507606,0.3846042568866152,0.9201510345598893,-0.39083455029450714,-0.019211235045284124,0.014190008559934091
1659040918.5744855,166,0,0,,0.30046895800549156,0.0767955214122309,0.3846042568866152,0.9201495135781838,-0.39083483920611484,-0.01930199620481606,0.014157473897544931
1659040918.6182437,167,0,0,,0.30073009997193556,0.07565573815683792,0.3846042568866152,0.920429405676644,-0.3901708487736783,-0.019423807511916986,0.014111471737381696
1659040918.6623626,168,0,0,,0.30119862152764354,0.0734002778930699,0.3846042568866152,0.9207810816484878,-0.38931882064957135,-0.019815217541768102,0.014156719959399811
1659040918.7068872,169,0,0,,0.30142960469576896,0.0723315857564307,0.3846042568866152,0.9206342190953273,-0.38966612566957326,-0.019857841363391412,0.01409295117408272
1659040918.7263565,170,0,0,,0.3016307738467122,0.0714776967373151,0.3846042568866152,0.9205424977131843,-0.3899070777526398,-0.01957534575031232,0.013812547231534975
1659040918.7703533,171,0,0,,0.3017331390866037,0.07092528546675371,0.3846042568866152,0.9207108875430824,-0.38955155379602446,-0.019044264808158354,0.013355316273900665
1659040918.8143294,172,0,0,,0.3018043061720611,0.07069306411184605,0.3846042568866152,0.9211742838223427,-0.3885221821220076,-0.018129747514940602,0.012639821141339696
1659040918.858291,173,0,0,,0.30180390831469284,0.07068678654316914,0.3846042568866152,0.9214655743079483,-0.38791021748290433,-0.016970661116723643,0.011783683595323427
1659040918.9023836,174,0,0,,0.3016554709859116,0.0707881841558726,0.3846042568866152,0.9216816161322987,-0.3875612966849658,-0.014243327346047035,0.009816690948870093
1659040918.9463487,175,0,0,,0.3014997565333003,0.07091118313968352,0.3846042568866152,0.9218557082878295,-0.38721034247340247,-0.013043562652515439,0.008948142323267818
1659040918.964357,176,0,0,,0.30135692102374306,0.07117021928588907,0.3846042568866152,0.9221052424320175,-0.38666792950906864,-0.01195919627021787,0.00817384813292321
1659040919.0063207,177,0,0,,0.30123904702992543,0.07162813153330724,0.3846042568866152,0.9224465997613326,-0.3858980133798257,-0.01093793289949074,0.007440126414713358
1659040919.0503795,178,0,0,,0.3011870226521689,0.07225335692516041,0.3846042568866152,0.9228482653612012,-0.38497712817709323,-0.009922350568816147,0.006725835262262613
1659040919.0943568,179,0,0,,0.3011754400803829,0.07313711358093253,0.3846042568866152,0.9233939057988795,-0.38369751212355624,-0.009070705042606264,0.006134837813042714
1659040919.138349,180,0,0,,0.3012639848044455,0.0756859768237989,0.3846042568866152,0.9249097503644137,-0.38008600000151105,-0.007245280135836691,0.004908380460087773
1659040919.182473,181,0,0,,0.30129482954856573,0.07737557657137943,0.3846042568866152,0.9258418767507418,-0.37783931111733077,-0.006075236668402862,0.004167221417472929
1659040919.2029014,182,0,0,,0.30125043490272063,0.07912649166508487,0.3846042568866152,0.926644718397126,-0.3758862646552729,-0.00512660554080932,0.003577683535922552
1659040919.2463155,183,0,0,,0.3011437884834036,0.08099679403418289,0.3846042568866152,0.9274100766305853,-0.3740055999470776,-0.004506458372743002,0.003170616406946168
1659040919.2904103,184,0,0,,0.3009610647769233,0.08294519520113879,0.3846042568866152,0.9277543690750395,-0.3731540231010443,-0.00469786001607258,0.00241574236152985
1659040919.334433,185,0,0,,0.3007145623182698,0.08497884278638893,0.3846042568866152,0.9279462519861958,-0.37267459069976255,-0.004946271817722432,0.0022219982466015354
1659040919.3784935,186,0,0,,0.30026320467917517,0.08954361789047384,0.3846042568866152,0.9284246123792242,-0.37148336418377986,-0.004694770397930227,0.002410061267363442
1659040919.4226298,187,0,0,,0.29999757426474527,0.09199189503991653,0.3846042568866152,0.928566114792178,-0.37113048141497856,-0.004549064193821564,0.0025381557270382034
1659040919.4407723,188,0,0,,0.29962837707047163,0.0945790558236372,0.3846042568866152,0.9283675673536007,-0.37162498753131495,-0.004574850431625152,0.0027566769330398914
1659040919.4823554,189,0,0,,0.299104996163852,0.09735295121162983,0.3846042568866152,0.9283600616628911,-0.37163929203943,-0.004629518660921238,0.003224914745744881
1659040919.5265136,190,0,0,,0.2984895819639876,0.10025181714135362,0.3846042568866152,0.9285620821298651,-0.3711289736786247,-0.004721591950542597,0.0036675735206255
1659040919.5703843,191,0,0,,0.29788334474244244,0.10305746103920063,0.3846042568866152,0.9287638583780905,-0.37061787150880915,-0.004974784816617616,0.00391665748408248
1659040919.6146398,192,0,0,,0.2965756868484088,0.10858802493772428,0.3846042568866152,0.9285664178267514,-0.37110837275624814,-0.005215113519562046,0.003973153130632762
1659040919.6584642,193,0,0,,0.29592935355550587,0.11120185326330909,0.3846042568866152,0.9282873272009733,-0.3718065005185247,-0.0051673333771928035,0.003982837543859685
1659040919.6783473,194,0,0,,0.29518977826952586,0.11383610405218667,0.3846042568866152,0.9284098919772483,-0.3714988204010252,-0.00519964072949101,0.004081991390978964
1659040919.718834,195,0,0,,0.2944374080697444,0.11638005032286536,0.3846042568866152,0.9288520796140759,-0.3703888147440621,-0.005323397648374886,0.004195419951870667
1659040919.762278,196,0,0,,0.2937701818159765,0.11868871603491968,0.3846042568866152,0.9288420392862982,-0.37041384059389154,-0.005306470146042175,0.0042301445614755075
1659040919.8064203,197,0,0,,0.2931680558375027,0.1209293002956821,0.3846042568866152,0.9285434499807323,-0.37116596459751383,-0.005100844489793606,0.004107262707701593
1659040919.8503115,198,0,0,,0.2920049120995343,0.1251988876939394,0.3846042568866152,0.928446463069912,-0.37141329463966083,-0.004849057235884042,0.003976986574292205
1659040919.894415,199,0,0,,0.29143012002997615,0.1271987895190856,0.3846042568866152,0.9287996981392008,-0.3705288371688916,-0.0048368617884319435,0.004013269172131945
1659040919.9167488,200,0,0,,0.29094635530582735,0.12908188166958298,0.3846042568866152,0.9290449749737816,-0.36991444792911726,-0.004789442950482137,0.003974535512498668
1659040919.9586837,201,0,0,,0.2905320262346751,0.13088148687123244,0.3846042568866152,0.928693015502961,-0.37079849365583756,-0.0048492647695546134,0.003774213574553813
1659040920.0025065,202,0,0,,0.29019180343111545,0.13257356838655718,0.3846042568866152,0.9281899946511482,-0.37205966996756484,-0.004737236420250957,0.0035347417226280005
